            JDTDB,            Calendar Date (TDB),                     EC,                     QR,                     IN,                     OM,                      W,                     Tp,                      N,                     MA,                     TA,                      A,                     AD,                     PR,
**************************************************************************************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2461762.500000000, A.D. 2027-Dec-23 00:00:00.0000,  1.705424608837160E-02,  1.471142830629385E+08,  3.524844274985525E-03,  1.738358988434146E+02,  2.877796238151276E+02,  2.461773393911622E+06,  1.139964084274112E-05,  3.492702708593440E+02,  3.488986571200870E+02,  1.496667364170382E+08,  1.522191897711378E+08,  3.157994229522021E+07,
2461763.500000000, A.D. 2027-Dec-24 00:00:00.0000,  1.721171465467897E-02,  1.471130439714462E+08,  3.497477096709007E-03,  1.817691283056531E+02,  2.799536287443221E+02,  2.461773498252985E+06,  1.139704559695311E-05,  3.501546728986968E+02,  3.498101332659576E+02,  1.496894561779960E+08,  1.522658683845457E+08,  3.158713343186434E+07,
2461764.500000000, A.D. 2027-Dec-25 00:00:00.0000,  1.734070454216925E-02,  1.471114962112862E+08,  3.524346435294286E-03,  1.891179173075798E+02,  2.727784380375859E+02,  2.461773667884976E+06,  1.139498172347669E-05,  3.509739750173714E+02,  3.506554210992005E+02,  1.497075302612849E+08,  1.523035643112837E+08,  3.159285453335167E+07,
2461765.500000000, A.D. 2027-Dec-26 00:00:00.0000,  1.743676651400067E-02,  1.471097907383946E+08,  3.587551220430048E-03,  1.953934925150890E+02,  2.667285854135862E+02,  2.461773888828969E+06,  1.139350898084476E-05,  3.517420436756715E+02,  3.514487358184332E+02,  1.497204309349834E+08,  1.523310711315723E+08,  3.159693827470069E+07,
2461766.500000000, A.D. 2027-Dec-27 00:00:00.0000,  1.749726525503323E-02,  1.471080556180118E+08,  3.664333006777665E-03,  2.003292685036441E+02,  2.620558572429974E+02,  2.461774146552507E+06,  1.139265826853222E-05,  3.524733020470312E+02,  3.522048509978097E+02,  1.497278841225794E+08,  1.523477126271470E+08,  3.159929768053867E+07,
2461767.500000000, A.D. 2027-Dec-28 00:00:00.0000,  1.752125979528436E-02,  1.471063948823395E+08,  3.733705629167962E-03,  2.038392163069889E+02,  2.588316019309957E+02,  2.461774426636207E+06,  1.139243384333971E-05,  3.531820684541191E+02,  3.529384213465899E+02,  1.497298504919175E+08,  1.523533061014954E+08,  3.159992017074249E+07,
2461768.500000000, A.D. 2027-Dec-29 00:00:00.0000,  1.750930638226147E-02,  1.471048883213845E+08,  3.780544291149519E-03,  2.059344319300409E+02,  2.570306738035630E+02,  2.461774715277181E+06,  1.139281676998812E-05,  3.538820579818131E+02,  3.536634709234943E+02,  1.497264954029368E+08,  1.523481024844891E+08,  3.159885805838125E+07,
2461769.500000000, A.D. 2027-Dec-30 00:00:00.0000,  1.746319353926464E-02,  1.471035919776413E+08,  3.797225041454120E-03,  2.066540857303938E+02,  2.566008301109982E+02,  2.461774999629060E+06,  1.139376946491727E-05,  3.545860459116279E+02,  3.543930472576210E+02,  1.497181489897905E+08,  1.523327060019396E+08,  3.159621590628822E+07,
2461770.500000000, A.D. 2027-Dec-31 00:00:00.0000,  1.738564430877436E-02,  1.471025392492418E+08,  3.783764001679991E-03,  2.060279694699740E+02,  2.575003480188317E+02,  2.461775267962983E+06,  1.139524073782622E-05,  3.553057077681071E+02,  3.551390576833365E+02,  1.497052616799616E+08,  1.523079841106814E+08,  3.159213642630549E+07,
2461771.500000000, A.D. 2028-Jan-01 00:00:00.0000,  1.728003693108389E-02,  1.471017423894267E+08,  3.747277244513194E-03,  2.040682043834636E+02,  2.597062970166048E+02,  2.461775509648529E+06,  1.139717046629162E-05,  3.560516368301651E+02,  3.559122891111379E+02,  1.496883628272349E+08,  1.522749832650430E+08,  3.158678735785689E+07,
2461772.500000000, A.D. 2028-Jan-02 00:00:00.0000,  1.715019601938200E-02,  1.471011940124586E+08,  3.701144717618604E-03,  2.007862531691601E+02,  2.631973550591106E+02,  2.461775714985284E+06,  1.139949304463619E-05,  3.568335089144067E+02,  3.567225800368624E+02,  1.496680300659239E+08,  1.522348661193893E+08,  3.158035173936010E+07,
2461773.500000000, A.D. 2028-Jan-03 00:00:00.0000,  1.700029431475696E-02,  1.471008681229743E+08,  3.663783644698844E-03,  1.962341563999667E+02,  2.679123153602091E+02,  2.461775874951211E+06,  1.140213896637243E-05,  3.576603291485433E+02,  3.575790774144479E+02,  1.496448750413727E+08,  1.521888819597710E+08,  3.157302336532856E+07,
2461774.500000000, A.D. 2028-Jan-04 00:00:00.0000,  1.683488688744338E-02,  1.471007202576137E+08,  3.656510450596720E-03,  1.905641989551283E+02,  2.736901801573258E+02,  2.461775980967981E+06,  1.140503420714139E-05,  3.585406616222899E+02,  3.584904765296748E+02,  1.496195484316103E+08,  1.521383766056068E+08,  3.156500835171384E+07,
2461775.500000000, A.D. 2028-Jan-05 00:00:00.0000,  1.665907933382979E-02,  1.471006866124075E+08,  3.699859454221729E-03,  1.840824727357791E+02,  2.802165127201731E+02,  2.461776024818508E+06,  1.140809739479172E-05,  3.594827075909624E+02,  3.594651063993788E+02,  1.495927643413368E+08,  1.520848420702660E+08,  3.155653283292929E+07,
2461776.500000000, A.D. 2028-Jan-06 00:00:00.0000,  1.647880705608102E-02,  1.471006825953192E+08,  3.808395155858621E-03,  1.772505537248013E+02,  2.870220073344561E+02,  2.461775998891720E+06,  1.141123511286557E-05,  4.940580444635795E-01,  5.106829623351562E-01,  1.495653409918000E+08,  1.520299993882808E+08,  3.154785581397047E+07,
2461777.500000000, A.D. 2028-Jan-07 00:00:00.0000,  1.630116600530238E-02,  1.471006021934581E+08,  3.985469279329241E-03,  1.706038367222558E+02,  2.935649467134758E+02,  2.461775896964091E+06,  1.141433621228159E-05,  1.580911847066663E+00,  1.633517320274364E+00,  1.495382500313618E+08,  1.519758978692655E+08,  3.153928474725034E+07,
2461778.500000000, A.D. 2028-Jan-08 00:00:00.0000,  1.613467721909011E-02,  1.471003209060872E+08,  4.220224547117565E-03,  1.646207525475053E+02,  2.993635217337397E+02,  2.461775715714539E+06,  1.141726685879879E-05,  2.746563562123911E+00,  2.836979351307190E+00,  1.495126594057670E+08,  1.519249979054468E+08,  3.153118907110099E+07,
2461779.500000000, A.D. 2028-Jan-09 00:00:00.0000,  1.598929086619350E-02,  1.470997063861288E+08,  4.488152553537255E-03,  1.596260852796713E+02,  3.040948435316906E+02,  2.461775457019131E+06,  1.141986921722223E-05,  3.989115023469942E+00,  4.119169035044364E+00,  1.494899445917780E+08,  1.518801827974271E+08,  3.152400374752858E+07,
2461780.500000000, A.D. 2028-Jan-10 00:00:00.0000,  1.587587692095265E-02,  1.470986410488361E+08,  4.754721140856330E-03,  1.557762196022442E+02,  3.076124621865071E+02,  2.461775130674229E+06,  1.142196768223817E-05,  5.298762133480060E+00,  5.470151052279746E+00,  1.494716343184494E+08,  1.518446275880628E+08,  3.151821209928839E+07,
2461781.500000000, A.D. 2028-Jan-11 00:00:00.0000,  1.580499618419161E-02,  1.470970574287430E+08,  4.980964444258249E-03,  1.531044478572710E+02,  3.099032501919133E+02,  2.461774756549467E+06,  1.142338616196295E-05,  6.655654613292425E+00,  6.869764596051380E+00,  1.494592604701661E+08,  1.518214635115891E+08,  3.151429837841873E+07,
2461782.500000000, A.D. 2028-Jan-12 00:00:00.0000,  1.578499891961042E-02,  1.470949784385733E+08,  5.130289358750501E-03,  1.515801539827734E+02,  3.110282541702333E+02,  2.461774364613788E+06,  1.142397651066274E-05,  8.029883029488809E+00,  8.287587450802501E+00,  1.494541114259635E+08,  1.518132444133537E+08,  3.151266983646094E+07,
2461783.500000000, A.D. 2028-Jan-13 00:00:00.0000,  1.581994322065192E-02,  1.470925442465957E+08,  5.175619184167023E-03,  1.511546030010712E+02,  3.110734620583221E+02,  2.461773991531930E+06,  1.142365167222774E-05,  9.384891307584372E+00,  9.686378202859887E+00,  1.494569446244871E+08,  1.518213450023786E+08,  3.151356591826087E+07,
2461784.500000000, A.D. 2028-Jan-14 00:00:00.0000,  1.590818958872528E-02,  1.470900053398383E+08,  5.105162424504021E-03,  1.517884630532536E+02,  3.101156118912872E+02,  2.461773674086408E+06,  1.142241099182224E-05,  1.068405417318150E+01,  1.102874348569331E+01,  1.494677669132985E+08,  1.518455284867586E+08,  3.151698886143551E+07,
2461785.500000000, A.D. 2028-Jan-15 00:00:00.0000,  1.604241020492037E-02,  1.470876758728814E+08,  4.924790198080231E-03,  1.534652295138376E+02,  3.082012585764066E+02,  2.461773441782233E+06,  1.142034550697405E-05,  1.189805873160109E+01,  1.228464471651550E+01,  1.494857882071057E+08,  1.518839005413300E+08,  3.152268902724171E+07,
2461786.500000000, A.D. 2028-Jan-16 00:00:00.0000,  1.621107451335044E-02,  1.470858651878321E+08,  4.656144825514513E-03,  1.561938563608645E+02,  3.053390001930842E+02,  2.461773311795201E+06,  1.141762004850628E-05,  1.300993155517423E+01,  1.343653822370137E+01,  1.495095760658958E+08,  1.519332869439594E+08,  3.153021369344807E+07,
2461787.500000000, A.D. 2028-Jan-17 00:00:00.0000,  1.640072287288253E-02,  1.470848177996077E+08,  4.331493322864259E-03,  1.599993004865816E+02,  3.015079292260577E+02,  2.461773288002631E+06,  1.141444060899940E-05,  1.401598079208496E+01,  1.448037820653070E+01,  1.495373382432843E+08,  1.519898586869610E+08,  3.153899628827784E+07,
2461788.500000000, A.D. 2028-Jan-18 00:00:00.0000,  1.659809999522302E-02,  1.470846826995746E+08,  3.987399816593376E-03,  1.648950207737805E+02,  2.966876365931673E+02,  2.461773363466506E+06,  1.141102072987683E-05,  1.492329290244649E+01,  1.542311305009753E+01,  1.495672142781707E+08,  1.520497458567668E+08,  3.154844851498975E+07,
2461789.500000000, A.D. 2028-Jan-19 00:00:00.0000,  1.679155507077820E-02,  1.470855129483569E+08,  3.658843204802172E-03,  1.708306292089970E+02,  2.909145608594716E+02,  2.461773524382986E+06,  1.140755713858730E-05,  1.574577480174183E+01,  1.627868519873874E+01,  1.495974873964240E+08,  1.521094618444911E+08,  3.155802733455183E+07,
2461790.500000000, A.D. 2028-Jan-20 00:00:00.0000,  1.697162568683762E-02,  1.470872833345619E+08,  3.374267174138164E-03,  1.776186462395122E+02,  2.843589244931563E+02,  2.461773753719388E+06,  1.140421751082620E-05,  1.650051877808953E+01,  1.706434021504506E+01,  1.496266915360720E+08,  1.521660997375821E+08,  3.156726883350360E+07,
2461791.500000000, A.D. 2028-Jan-21 00:00:00.0000,  1.713104514177221E-02,  1.470899126432477E+08,  3.151548644913345E-03,  1.848732564150512E+02,  2.773885180155773E+02,  2.461774033711532E+06,  1.140113775130114E-05,  1.720531245539465E+01,  1.779808782916746E+01,  1.496536358343564E+08,  1.522173590254650E+08,  3.157579601728041E+07,
2461792.500000000, A.D. 2028-Jan-22 00:00:00.0000,  1.726447759295083E-02,  1.470932824548714E+08,  2.995571446034761E-03,  1.920216968079170E+02,  2.705586764936189E+02,  2.461774347202290E+06,  1.139842442741699E-05,  1.787730850200659E+01,  1.849733784042972E+01,  1.496773843023304E+08,  1.522614861497895E+08,  3.158331243869817E+07,
2461793.500000000, A.D. 2028-Jan-23 00:00:00.0000,  1.736820336413882E-02,  1.470972500605728E+08,  2.898937592248848E-03,  1.984199980563611E+02,  2.644970780100359E+02,  2.461774678167677E+06,  1.139615876084064E-05,  1.853250531731282E+01,  1.917836130814169E+01,  1.496972218527582E+08,  1.522971936449435E+08,  3.158959150665997E+07,
2461794.500000000, A.D. 2028-Jan-24 00:00:00.0000,  1.743986430647198E-02,  1.471016563640493E+08,  2.846450154427272E-03,  2.035120378841625E+02,  2.597447909073745E+02,  2.461775011812060E+06,  1.139440015909824E-05,  1.918565669635161E+01,  1.985619037701368E+01,  1.497126242153305E+08,  1.523235920666117E+08,  3.159446701654988E+07,
2461795.500000000, A.D. 2028-Jan-25 00:00:00.0000,  1.747829351442364E-02,  1.471063306649315E+08,  2.821634857229796E-03,  2.069263813446157E+02,  2.566593753312522E+02,  2.461775334507928E+06,  1.139318864176500E-05,  1.985033565155211E+01,  2.054467699142801E+01,  1.497232373533226E+08,  1.523401440417136E+08,  3.159782667692491E+07,
2461796.500000000, A.D. 2028-Jan-26 00:00:00.0000,  1.748340671905827E-02,  1.471110939484156E+08,  2.812499396021551E-03,  2.084769530661127E+02,  2.554141448164533E+02,  2.461775633728641E+06,  1.139254636564744E-05,  2.053900488376361E+01,  2.125655950978674E+01,  1.497288645855476E+08,  1.523466352226795E+08,  3.159960806352542E+07,
2461797.500000000, A.D. 2028-Jan-27 00:00:00.0000,  1.745611789613656E-02,  1.471157615524851E+08,  2.814904690453381E-03,  2.081197009330897E+02,  2.560414784035126E+02,  2.461775898023041E+06,  1.139247879839464E-05,  2.126304557294289E+01,  2.200348731705996E+01,  1.497294565994088E+08,  1.523431516463326E+08,  3.159979547653219E+07,
2461798.500000000, A.D. 2028-Jan-28 00:00:00.0000,  1.739824889758708E-02,  1.471201453481489E+08,  2.833413410961693E-03,  2.059275315063744E+02,  2.584578922553663E+02,  2.461776117021315E+06,  1.139297604907557E-05,  2.203275514168519E+01,  2.279601416557573E+01,  1.497250999024681E+08,  1.523300544567873E+08,  3.159841629169496E+07,
2461799.500000000, A.D. 2028-Jan-29 00:00:00.0000,  1.731242213603773E-02,  1.471240551132589E+08,  2.879918457419505E-03,  2.021053212615554E+02,  2.624490344729479E+02,  2.461776281440492E+06,  1.139401458304813E-05,  2.285734512664817E+01,  2.364359245923821E+01,  1.497160017358293E+08,  1.523079483583998E+08,  3.159553618051388E+07,
2461800.500000000, A.D. 2028-Jan-30 00:00:00.0000,  1.720194683341774E-02,  1.471272987174881E+08,  2.970210896066875E-03,  1.970201548526021E+02,  2.676394308590229E+02,  2.461776383069114E+06,  1.139555918265734E-05,  2.374495890210537E+01,  2.455458951569982E+01,  1.497024726935945E+08,  1.522776466697008E+08,  3.159125359533708E+07,
2461801.500000000, A.D. 2028-Jan-31 00:00:00.0000,  1.707072507372495E-02,  1.471296810658908E+08,  3.118959404114302E-03,  1.911910248302530E+02,  2.735027604173222E+02,  2.461776414744332E+06,  1.139756470393433E-05,  2.470269524428633E+01,  2.553631258896464E+01,  1.496849110297649E+08,  1.522401409936390E+08,  3.158569478230129E+07,
2461802.500000000, A.D. 2028-Feb-01 00:00:00.0000,  1.692320914091048E-02,  1.471310024173402E+08,  3.334596241076934E-03,  1.851986997599035E+02,  2.794520136971052E+02,  2.461776370380768E+06,  1.139997701077937E-05,  2.573657785869277E+01,  2.659498261147820E+01,  1.496637941058151E+08,  1.521965857942899E+08,  3.157901105060108E+07,
2461803.500000000, A.D. 2028-Feb-02 00:00:00.0000,  1.676443511444118E-02,  1.471310576605555E+08,  3.616164121297460E-03,  1.795492527231216E+02,  2.849761524195894E+02,  2.461776245159868E+06,  1.140273246857952E-05,  2.685136180311298E+01,  2.773554626645466E+01,  1.496396824068100E+08,  1.521483071530646E+08,  3.157138001720097E+07,
2461804.500000000, A.D. 2028-Feb-03 00:00:00.0000,  1.660013965335230E-02,  1.471296393961142E+08,  3.953028560628808E-03,  1.745771098639481E+02,  2.897375665858716E+02,  2.461776036032937E+06,  1.140575554481079E-05,  2.805002353352640E+01,  2.896117057648060E+01,  1.496132400753556E+08,  1.520968407545970E+08,  3.156301207628346E+07,
2461805.500000000, A.D. 2028-Feb-04 00:00:00.0000,  1.643693618393588E-02,  1.471265491971550E+08,  4.326470949854683E-03,  1.704346639996253E+02,  2.935834649237266E+02,  2.461775742714966E+06,  1.140895441966156E-05,  2.933275754326825E+01,  3.027223918722645E+01,  1.495852727798948E+08,  1.520439963626345E+08,  3.155416234984654E+07,
2461806.500000000, A.D. 2028-Feb-05 00:00:00.0000,  1.628248003349944E-02,  1.471216228294598E+08,  4.711580103526068E-03,  1.671426337279659E+02,  2.964971662268653E+02,  2.461775369312856E+06,  1.141221515641420E-05,  3.069533660970740E+01,  3.166470241258698E+01,  1.495567780824620E+08,  1.519919333354642E+08,  3.154514658774751E+07,
2461807.500000000, A.D. 2028-Feb-06 00:00:00.0000,  1.614548900061123E-02,  1.471147752552531E+08,  5.078740674251589E-03,  1.646521965923827E+02,  2.985382465869228E+02,  2.461774926567946E+06,  1.141539607313109E-05,  3.212685749046311E+01,  3.312779750530713E+01,  1.495289939828761E+08,  1.519432127104990E+08,  3.153635648677555E+07,
2461808.500000000, A.D. 2028-Feb-07 00:00:00.0000,  1.603542302254962E-02,  1.471060672822233E+08,  5.395132078929487E-03,  1.628911116564230E+02,  2.997989202405137E+02,  2.461774434306565E+06,  1.141832551515263E-05,  3.360728245281220E+01,  3.464154604063267E+01,  1.495034178304516E+08,  1.519007683786800E+08,  3.152826563949887E+07,
2461809.500000000, A.D. 2028-Feb-08 00:00:00.0000,  1.596161748139347E-02,  1.470957843331272E+08,  5.627194788233038E-03,  1.617896151516856E+02,  3.003798322660703E+02,  2.461773923071231E+06,  1.142080772168971E-05,  3.510581150613780E+01,  3.617506636698356E+01,  1.494817549256985E+08,  1.518677255182699E+08,  3.152141326364418E+07,
2461810.500000000, A.D. 2028-Feb-09 00:00:00.0000,  1.593179957168897E-02,  1.470844986625033E+08,  5.744820903340459E-03,  1.612918139009738E+02,  3.003779078915122E+02,  2.461773433327568E+06,  1.142264137676462E-05,  3.658170005791624E+01,  3.768733137740529E+01,  1.494657571482195E+08,  1.518470156339356E+08,  3.151635319062844E+07,
2461811.500000000, A.D. 2028-Feb-10 00:00:00.0000,  1.595025226151035E-02,  1.470730693880031E+08,  5.727063854690466E-03,  1.613591467252680E+02,  2.998782178408651E+02,  2.461773010812578E+06,  1.142365158688291E-05,  3.798896258660196E+01,  3.913184159193134E+01,  1.494569453688713E+08,  1.518408213497396E+08,  3.151356615369523E+07,
2461812.500000000, A.D. 2028-Feb-11 00:00:00.0000,  1.601630059480436E-02,  1.470625420398351E+08,  5.567720690667787E-03,  1.619705362115300E+02,  2.989453877905686E+02,  2.461772698198883E+06,  1.142372801901442E-05,  3.928477973366831E+01,  4.046506280446110E+01,  1.494562787256866E+08,  1.518500154115381E+08,  3.151335530754863E+07,
2461813.500000000, A.D. 2028-Feb-12 00:00:00.0000,  1.612392349603685E-02,  1.470539561809319E+08,  5.278199995986554E-03,  1.631217687422906E+02,  2.976147743909204E+02,  2.461772525817477E+06,  1.142285419563749E-05,  4.043883854115134E+01,  4.165586794829609E+01,  1.494639006809304E+08,  1.518738451809290E+08,  3.151576601034511E+07,
2461814.500000000, A.D. 2028-Feb-13 00:00:00.0000,  1.626284947401851E-02,  1.470481323645310E+08,  4.885822628169344E-03,  1.648247774808379E+02,  2.958869537703201E+02,  2.461772505594206E+06,  1.142111333722884E-05,  4.143941580453461E+01,  4.269176301155922E+01,  1.494790882766883E+08,  1.519100441888456E+08,  3.152056978775666E+07,
2461815.500000000, A.D. 2028-Feb-14 00:00:00.0000,  1.642069912802802E-02,  1.470455316643928E+08,  4.428015021563868E-03,  1.671055850575111E+02,  2.937294620982787E+02,  2.461772630823395E+06,  1.141866743911627E-05,  4.229356645782362E+01,  4.357920139391064E+01,  1.495004332991073E+08,  1.519553349338217E+08,  3.152732154776386E+07,
2461816.500000000, A.D. 2028-Feb-15 00:00:00.0000,  1.658523453656618E-02,  1.470462358680930E+08,  3.944945061493954E-03,  1.699974521063241E+02,  2.910884803242742E+02,  2.461772880989352E+06,  1.141572034226753E-05,  4.302222570700254E+01,  4.433874904549852E+01,  1.495261623398521E+08,  1.520060888116112E+08,  3.153546068109902E+07,
2461817.500000000, A.D. 2028-Feb-16 00:00:00.0000,  1.674593088478424E-02,  1.470500256804022E+08,  3.473347044693087E-03,  1.735232729430413E+02,  2.879132733667838E+02,  2.461773228517062E+06,  1.141248115005314E-05,  4.365338093358635E+01,  4.499824903353574E+01,  1.495544542345252E+08,  1.520588827886482E+08,  3.154441135688743E+07,
2461818.500000000, A.D. 2028-Feb-17 00:00:00.0000,  1.689462986661106E-02,  1.470564967218519E+08,  3.042826234523258E-03,  1.776595483450326E+02,  2.841980749422170E+02,  2.461773644526494E+06,  1.140913924880253E-05,  4.421626646121915E+01,  4.558696420153711E+01,  1.495836572451019E+08,  1.521108177683519E+08,  3.155365116941531E+07,
2461819.500000000, A.D. 2028-Feb-18 00:00:00.0000,  1.702548379568831E-02,  1.470651620575981E+08,  2.674347943766338E-03,  1.822777774338444E+02,  2.800442486378978E+02,  2.461774102302422E+06,  1.140585329122162E-05,  4.473787492815298E+01,  4.613202494741513E+01,  1.496123852991430E+08,  1.521596085406878E+08,  3.156274158611788E+07,
2461820.500000000, A.D. 2028-Feb-19 00:00:00.0000,  1.713454611952369E-02,  1.470755189936724E+08,  2.380017249857105E-03,  1.870764867491291E+02,  2.757296498654148E+02,  2.461774578635887E+06,  1.140275053770874E-05,  4.524161984627039E+01,  4.665703905686294E+01,  1.496395243245144E+08,  1.522035296553563E+08,  3.157132998827650E+07,
2461821.500000000, A.D. 2028-Feb-20 00:00:00.0000,  1.721929460109184E-02,  1.470870810633642E+08,  2.163732949503790E-03,  1.915501812794775E+02,  2.717396707330416E+02,  2.461775053799585E+06,  1.139993144727186E-05,  4.574737446159314E+01,  4.718209657894295E+01,  1.496641928920063E+08,  1.522413047206485E+08,  3.157913726631682E+07,
2461822.500000000, A.D. 2028-Feb-21 00:00:00.0000,  1.727824255810424E-02,  1.470993860311768E+08,  2.023124886605277E-03,  1.950592960004998E+02,  2.686966460728235E+02,  2.461775510903355E+06,  1.139747553751504E-05,  4.627213167261951E+01,  4.772441287727237E+01,  1.496856917201960E+08,  1.522719974092152E+08,  3.158594188818850E+07,
2461823.500000000, A.D. 2028-Feb-22 00:00:00.0000,  1.731068897939987E-02,  1.471119914182171E+08,  1.953147091073138E-03,  1.970157053541573E+02,  2.671735750447144E+02,  2.461775935131924E+06,  1.139544628201912E-05,  4.683077848009670E+01,  4.829909800397762E+01,  1.497034614790199E+08,  1.522949315398228E+08,  3.159156658638671E+07,
2461824.500000000, A.D. 2028-Feb-23 00:00:00.0000,  1.731659846050102E-02,  1.471244660793516E+08,  1.950284991717427E-03,  1.971025942395697E+02,  2.674736251597973E+02,  2.461776313128814E+06,  1.139389420758270E-05,  4.743672011866406E+01,  4.891978202741721E+01,  1.497170562246827E+08,  1.523096463700137E+08,  3.159586998450607E+07,
2461825.500000000, A.D. 2028-Feb-24 00:00:00.0000,  1.729657545162031E-02,  1.471363829480194E+08,  2.014996066653174E-03,  1.954088330767962E+02,  2.694953799931061E+02,  2.461776632626696E+06,  1.139285821421182E-05,  4.810225438307844E+01,  4.959899253396002E+01,  1.497261322922923E+08,  1.523158816365652E+08,  3.159874311004101E+07,
2461826.500000000, A.D. 2028-Feb-25 00:00:00.0000,  1.725189026189647E-02,  1.471473153050147E+08,  2.150687135132286E-03,  1.924021150727639E+02,  2.727595781693562E+02,  2.461776882328520E+06,  1.139236558479418E-05,  4.883869321612740E+01,  5.034827863548514E+01,  1.497304485726547E+08,  1.523135818402947E+08,  3.160010950495702E+07,
2461827.500000000, A.D. 2028-Feb-26 00:00:00.0000,  1.718451823165354E-02,  1.471568369699550E+08,  2.360019215542570E-03,  1.887436747398482E+02,  2.765944790094628E+02,  2.461777051993881E+06,  1.139243130906042E-05,  4.965627839516907E+01,  5.117812707248863E+01,  1.497298726971422E+08,  1.523029084243293E+08,  3.159992720023612E+07,
2461828.500000000, A.D. 2028-Feb-27 00:00:00.0000,  1.709716457220528E-02,  1.471645256204534E+08,  2.641264610822177E-03,  1.850456585017091E+02,  2.803787201667172E+02,  2.461777132667480E+06,  1.139305729111842E-05,  5.056395514180286E+01,  5.209773426060006E+01,  1.497243881246940E+08,  1.522842506289346E+08,  3.159819096851569E+07,
2461829.500000000, A.D. 2028-Feb-28 00:00:00.0000,  1.699326257673643E-02,  1.471699680688432E+08,  2.986830121839483E-03,  1.817141407937693E+02,  2.836986199383111E+02,  2.461777116996684E+06,  1.139423178824265E-05,  5.156905664576342E+01,  5.311468818570410E+01,  1.497140990657063E+08,  1.522582300625694E+08,  3.159493388325423E+07,
2461830.500000000, A.D. 2028-Feb-29 00:00:00.0000,  1.687694807878684E-02,  1.471727668545864E+08,  3.383860757108114E-03,  1.789323022942532E+02,  2.863653888824397E+02,  2.461776999619859E+06,  1.139592910325755E-05,  5.267691697686284E+01,  5.423457887449353E+01,  1.496992330380030E+08,  1.522256992214196E+08,  3.159022811901255E+07,
2461831.500000000, A.D. 2028-Mar-01 00:00:00.0000,  1.675302273755824E-02,  1.471725489452514E+08,  3.815601339782539E-03,  1.767273230190066E+02,  2.883487322804721E+02,  2.461776777659170E+06,  1.139810921773245E-05,  5.389037718547488E+01,  5.546050316482366E+01,  1.496801437976545E+08,  1.521877386500576E+08,  3.158418586127732E+07,
2461832.500000000, A.D. 2028-Mar-02 00:00:00.0000,  1.662691783688890E-02,  1.471689795051176E+08,  4.262507090322949E-03,  1.750466949076784E+02,  2.897012286430205E+02,  2.461776451405567E+06,  1.140071681707345E-05,  5.520909483038696E+01,  5.679237395893268E+01,  1.496573194594591E+08,  1.521456594138005E+08,  3.157696185040507E+07,
2461833.500000000, A.D. 2028-Mar-03 00:00:00.0000,  1.650465564944995E-02,  1.471617861729781E+08,  4.702829718664595E-03,  1.738102947972623E+02,  2.905072666848420E+02,  2.461776025315402E+06,  1.140367912372933E-05,  5.662853518102396E+01,  5.822591066476728E+01,  1.496314009194992E+08,  1.521010156660204E+08,  3.156875917798271E+07,
2461834.500000000, A.D. 2028-Mar-04 00:00:00.0000,  1.639277696160106E-02,  1.471508012638558E+08,  5.112854633617433E-03,  1.729371206987259E+02,  2.908577359068489E+02,  2.461775509411306E+06,  1.140690221831531E-05,  5.813854937620698E+01,  5.975121281192519E+01,  1.496032133734252E+08,  1.520556254829946E+08,  3.155983921927302E+07,
2461835.500000000, A.D. 2028-Mar-05 00:00:00.0000,  1.629816579298812E-02,  1.471360291201372E+08,  5.467161281021234E-03,  1.723556764376800E+02,  2.908414479554391E+02,  2.461774921043767E+06,  1.141026620179732E-05,  5.972158225564178E+01,  6.135095465391518E+01,  1.495738078385790E+08,  1.520115865570207E+08,  3.155053472313325E+07,
2461836.500000000, A.D. 2028-Mar-06 00:00:00.0000,  1.622766973571032E-02,  1.471177405263082E+08,  5.739392140789183E-03,  1.720059234317777E+02,  2.905450300683020E+02,  2.461774286670855E+06,  1.141362073781839E-05,  6.135085529593789E+01,  6.299854069515814E+01,  1.495444992712746E+08,  1.519712580162410E+08,  3.154126181949961E+07,
2461837.500000000, A.D. 2028-Mar-07 00:00:00.0000,  1.618741686431444E-02,  1.470965818704592E+08,  5.904065387680683E-03,  1.718375178115843E+02,  2.900557608117050E+02,  2.461773642851301E+06,  1.141678413472469E-05,  6.298933957782644E+01,  6.465703368917704E+01,  1.495168738354833E+08,  1.519371658005074E+08,  3.153252227175277E+07,
2461838.500000000, A.D. 2028-Mar-08 00:00:00.0000,  1.618181283853743E-02,  1.470736624545202E+08,  5.939811019732400E-03,  1.718067014599748E+02,  2.894637006364334E+02,  2.461773035196385E+06,  1.141955053479125E-05,  6.459079390285898E+01,  6.628013385611020E+01,  1.494927257635487E+08,  1.519117890725772E+08,  3.152488347971401E+07,
2461839.500000000, A.D. 2028-Mar-09 00:00:00.0000,  1.621239266344774E-02,  1.470505582664285E+08,  5.833849312229625E-03,  1.718729608478036E+02,  2.888607267847490E+02,  2.461772514048061E+06,  1.142170940531523E-05,  6.610412827736772E+01,  6.781648562980476E+01,  1.494738876255459E+08,  1.518972169846633E+08,  3.151892481457020E+07,
